Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2021-01-21,11:00 PM,37 F,30 F,75 %,W,16 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy
2021-01-21,12:00 AM,37 F,27 F,65 %,W,16 mph,25 mph,29.23 in,0.0 in,Cloudy
2021-01-22,1:00 AM,36 F,28 F,75 %,WSW,14 mph,0 mph,29.24 in,0.0 in,Cloudy
2021-01-22,2:00 AM,37 F,27 F,65 %,W,21 mph,26 mph,29.24 in,0.0 in,Cloudy / Windy
2021-01-22,3:00 AM,36 F,27 F,70 %,W,21 mph,26 mph,29.25 in,0.0 in,Cloudy / Windy
2021-01-22,4:00 AM,36 F,27 F,70 %,WSW,18 mph,28 mph,29.28 in,0.0 in,Mostly Cloudy
2021-01-22,5:00 AM,36 F,27 F,70 %,W,18 mph,24 mph,29.29 in,0.0 in,Mostly Cloudy
2021-01-22,5:18 AM,36 F,27 F,70 %,W,15 mph,24 mph,29.29 in,0.0 in,Light Rain
2021-01-22,5:37 AM,36 F,27 F,70 %,WNW,16 mph,22 mph,29.30 in,0.0 in,Light Rain
2021-01-22,5:44 AM,34 F,28 F,81 %,NW,10 mph,22 mph,29.30 in,0.0 in,Light Rain
2021-01-22,5:49 AM,34 F,28 F,81 %,NW,12 mph,17 mph,29.30 in,0.0 in,Light Rain
2021-01-22,5:57 AM,34 F,30 F,87 %,WNW,9 mph,0 mph,29.30 in,0.0 in,Light Rain
2021-01-22,6:00 AM,34 F,30 F,87 %,WNW,8 mph,0 mph,29.30 in,0.0 in,Light Rain
2021-01-22,6:06 AM,34 F,28 F,81 %,WNW,6 mph,0 mph,29.30 in,0.0 in,Cloudy
2021-01-22,6:07 AM,34 F,28 F,81 %,WNW,7 mph,0 mph,29.30 in,0.0 in,Light Rain
2021-01-22,6:18 AM,34 F,28 F,81 %,WNW,10 mph,0 mph,29.31 in,0.0 in,Light Rain
2021-01-22,6:19 AM,34 F,28 F,81 %,NW,12 mph,0 mph,29.31 in,0.0 in,Wintry Mix
2021-01-22,6:22 AM,34 F,30 F,87 %,WNW,8 mph,0 mph,29.31 in,0.0 in,Wintry Mix
2021-01-22,6:25 AM,34 F,30 F,87 %,NW,10 mph,0 mph,29.31 in,0.0 in,Light Snow
2021-01-22,6:31 AM,34 F,30 F,87 %,NW,8 mph,0 mph,29.32 in,0.0 in,Light Snow
2021-01-22,6:34 AM,34 F,30 F,87 %,WNW,9 mph,0 mph,29.32 in,0.0 in,Light Snow
2021-01-22,6:35 AM,34 F,30 F,87 %,WNW,9 mph,0 mph,29.32 in,0.0 in,Wintry Mix
2021-01-22,6:41 AM,34 F,28 F,81 %,WNW,12 mph,0 mph,29.32 in,0.0 in,Wintry Mix
2021-01-22,6:44 AM,34 F,28 F,81 %,WNW,13 mph,0 mph,29.32 in,0.0 in,Light Snow
2021-01-22,6:47 AM,34 F,28 F,81 %,WNW,12 mph,0 mph,29.32 in,0.0 in,Light Snow
2021-01-22,6:57 AM,32 F,28 F,87 %,WNW,7 mph,0 mph,29.32 in,0.0 in,Light Snow
2021-01-22,7:00 AM,32 F,27 F,80 %,WNW,9 mph,0 mph,29.34 in,0.0 in,Light Snow
2021-01-22,7:09 AM,34 F,27 F,75 %,WNW,8 mph,0 mph,29.34 in,0.0 in,Light Rain
2021-01-22,7:14 AM,34 F,27 F,75 %,WNW,10 mph,0 mph,29.35 in,0.0 in,Wintry Mix
2021-01-22,7:18 AM,34 F,27 F,75 %,W,10 mph,0 mph,29.35 in,0.0 in,Light Snow
2021-01-22,7:19 AM,34 F,27 F,75 %,WNW,12 mph,0 mph,29.35 in,0.0 in,Light Snow
2021-01-22,7:27 AM,34 F,27 F,75 %,WNW,9 mph,0 mph,29.35 in,0.0 in,Unknown Precipitation
2021-01-22,7:35 AM,34 F,27 F,75 %,NW,8 mph,0 mph,29.35 in,0.0 in,Cloudy
2021-01-22,7:41 AM,34 F,27 F,75 %,NW,8 mph,0 mph,29.35 in,0.0 in,Light Rain
2021-01-22,7:46 AM,34 F,27 F,75 %,WNW,10 mph,0 mph,29.36 in,0.0 in,Wintry Mix
2021-01-22,7:52 AM,32 F,27 F,80 %,NW,10 mph,0 mph,29.36 in,0.0 in,Light Snow
2021-01-22,7:55 AM,32 F,25 F,75 %,NW,9 mph,0 mph,29.36 in,0.0 in,Wintry Mix
2021-01-22,7:58 AM,32 F,27 F,80 %,NW,9 mph,0 mph,29.36 in,0.0 in,Wintry Mix
2021-01-22,7:59 AM,32 F,27 F,80 %,NW,10 mph,0 mph,29.36 in,0.0 in,Light Rain
2021-01-22,8:00 AM,32 F,27 F,80 %,NW,10 mph,0 mph,29.36 in,0.0 in,Light Rain
2021-01-22,8:04 AM,32 F,27 F,80 %,WNW,8 mph,0 mph,29.36 in,0.0 in,Wintry Mix
2021-01-22,8:06 AM,32 F,27 F,80 %,WNW,10 mph,0 mph,29.36 in,0.0 in,Light Snow
2021-01-22,8:13 AM,32 F,27 F,80 %,WNW,10 mph,0 mph,29.37 in,0.0 in,Wintry Mix
2021-01-22,8:19 AM,32 F,27 F,80 %,WNW,9 mph,0 mph,29.37 in,0.0 in,Wintry Mix
2021-01-22,8:21 AM,32 F,27 F,80 %,WNW,8 mph,0 mph,29.37 in,0.0 in,Wintry Mix
2021-01-22,8:22 AM,32 F,27 F,80 %,WNW,8 mph,0 mph,29.37 in,0.0 in,Light Snow
2021-01-22,8:27 AM,32 F,27 F,80 %,W,10 mph,0 mph,29.37 in,0.0 in,Unknown Precipitation
2021-01-22,8:29 AM,32 F,27 F,80 %,W,10 mph,0 mph,29.37 in,0.0 in,Light Snow
2021-01-22,8:33 AM,32 F,27 F,80 %,WNW,9 mph,0 mph,29.37 in,0.0 in,Light Snow
2021-01-22,8:39 AM,32 F,27 F,80 %,W,9 mph,0 mph,29.37 in,0.0 in,Cloudy
2021-01-22,8:46 AM,32 F,27 F,80 %,WNW,10 mph,0 mph,29.37 in,0.0 in,Light Snow
2021-01-22,8:59 AM,32 F,27 F,80 %,WNW,10 mph,0 mph,29.38 in,0.0 in,Wintry Mix
2021-01-22,9:00 AM,32 F,27 F,80 %,WNW,10 mph,0 mph,29.38 in,0.0 in,Wintry Mix
2021-01-22,9:04 AM,32 F,27 F,80 %,WNW,14 mph,0 mph,29.38 in,0.0 in,Light Rain
2021-01-22,9:17 AM,32 F,25 F,75 %,WNW,13 mph,22 mph,29.39 in,0.0 in,Wintry Mix
2021-01-22,9:23 AM,32 F,25 F,75 %,WNW,13 mph,21 mph,29.39 in,0.0 in,Light Snow
2021-01-22,9:28 AM,32 F,25 F,75 %,WNW,13 mph,18 mph,29.39 in,0.0 in,Light Snow
2021-01-22,9:33 AM,32 F,27 F,80 %,W,13 mph,0 mph,29.41 in,0.0 in,Wintry Mix
2021-01-22,9:34 AM,32 F,25 F,75 %,W,13 mph,0 mph,29.41 in,0.0 in,Light Rain
2021-01-22,9:39 AM,32 F,25 F,75 %,WNW,13 mph,0 mph,29.41 in,0.0 in,Light Rain
2021-01-22,9:59 AM,32 F,21 F,64 %,WNW,22 mph,31 mph,29.42 in,0.0 in,Cloudy / Windy
2021-01-22,10:00 AM,32 F,21 F,64 %,WNW,20 mph,31 mph,29.42 in,0.0 in,Cloudy
2021-01-22,11:00 AM,32 F,21 F,64 %,WNW,23 mph,31 mph,29.45 in,0.0 in,Cloudy / Windy
2021-01-22,12:00 PM,32 F,19 F,60 %,W,20 mph,28 mph,29.47 in,0.0 in,Cloudy
2021-01-22,1:00 PM,32 F,18 F,55 %,WNW,22 mph,29 mph,29.49 in,0.0 in,Mostly Cloudy / Windy
2021-01-22,2:00 PM,32 F,16 F,51 %,W,24 mph,31 mph,29.52 in,0.0 in,Partly Cloudy / Windy
2021-01-22,3:00 PM,30 F,16 F,55 %,WNW,24 mph,32 mph,29.52 in,0.0 in,Cloudy / Windy
2021-01-22,4:00 PM,28 F,14 F,55 %,WNW,22 mph,31 mph,29.57 in,0.0 in,Cloudy / Windy
2021-01-22,5:00 PM,28 F,16 F,59 %,W,22 mph,31 mph,29.59 in,0.0 in,Cloudy / Windy
2021-01-22,5:06 PM,28 F,16 F,59 %,W,21 mph,29 mph,29.59 in,0.0 in,Light Snow / Windy
2021-01-22,5:20 PM,28 F,16 F,59 %,W,17 mph,29 mph,29.59 in,0.0 in,Cloudy
2021-01-22,5:34 PM,28 F,16 F,59 %,WNW,17 mph,28 mph,29.60 in,0.0 in,Light Snow
2021-01-22,5:44 PM,27 F,18 F,69 %,NW,20 mph,26 mph,29.61 in,0.0 in,Light Snow
2021-01-22,5:55 PM,25 F,19 F,80 %,NW,17 mph,26 mph,29.63 in,0.0 in,Light Snow
2021-01-22,6:00 PM,25 F,19 F,80 %,WNW,16 mph,26 mph,29.63 in,0.0 in,Light Snow
2021-01-22,6:26 PM,27 F,18 F,69 %,W,18 mph,0 mph,29.64 in,0.0 in,Cloudy
2021-01-22,6:34 PM,27 F,18 F,69 %,W,22 mph,28 mph,29.64 in,0.0 in,Light Snow / Windy
2021-01-22,6:50 PM,25 F,16 F,69 %,W,14 mph,23 mph,29.65 in,0.0 in,Mostly Cloudy
2021-01-22,7:00 PM,25 F,14 F,64 %,WNW,21 mph,0 mph,29.65 in,0.0 in,Cloudy / Windy
2021-01-22,7:01 PM,25 F,16 F,69 %,WNW,22 mph,0 mph,29.66 in,0.0 in,Light Snow / Windy
2021-01-22,7:15 PM,25 F,14 F,64 %,WNW,21 mph,0 mph,29.66 in,0.0 in,Cloudy / Windy
2021-01-22,7:44 PM,25 F,14 F,64 %,WNW,15 mph,22 mph,29.67 in,0.0 in,Light Snow
2021-01-22,7:54 PM,25 F,14 F,64 %,W,17 mph,24 mph,29.67 in,0.0 in,Cloudy
2021-01-22,8:00 PM,25 F,12 F,59 %,WNW,21 mph,29 mph,29.67 in,0.0 in,Cloudy / Windy
2021-01-22,8:26 PM,25 F,14 F,64 %,WNW,24 mph,30 mph,29.68 in,0.0 in,Light Snow / Windy
2021-01-22,8:36 PM,23 F,12 F,63 %,W,18 mph,29 mph,29.69 in,0.0 in,Cloudy
2021-01-22,9:00 PM,23 F,14 F,68 %,WNW,14 mph,22 mph,29.71 in,0.0 in,Cloudy
2021-01-22,9:04 PM,23 F,14 F,68 %,WNW,16 mph,22 mph,29.71 in,0.0 in,Light Snow
2021-01-22,9:20 PM,23 F,14 F,68 %,WNW,14 mph,22 mph,29.72 in,0.0 in,Cloudy
2021-01-22,9:30 PM,23 F,14 F,68 %,WNW,15 mph,21 mph,29.72 in,0.0 in,Light Snow
2021-01-22,10:00 PM,23 F,14 F,68 %,WNW,14 mph,20 mph,29.73 in,0.0 in,Light Snow
2021-01-22,11:00 PM,23 F,14 F,68 %,WNW,12 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:01 PM,23 F,14 F,68 %,WNW,12 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:02 PM,23 F,14 F,68 %,W,12 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:04 PM,23 F,14 F,68 %,W,12 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:05 PM,23 F,14 F,68 %,WNW,13 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:06 PM,23 F,14 F,68 %,WNW,10 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:09 PM,23 F,14 F,68 %,W,13 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:10 PM,23 F,14 F,68 %,WNW,13 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:11 PM,23 F,14 F,68 %,W,14 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:13 PM,23 F,14 F,68 %,WNW,15 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:14 PM,23 F,14 F,68 %,WNW,14 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:15 PM,23 F,14 F,68 %,WNW,13 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:16 PM,23 F,14 F,68 %,W,14 mph,0 mph,29.74 in,0.0 in,Light Snow
2021-01-22,11:42 PM,23 F,12 F,63 %,WNW,10 mph,21 mph,29.74 in,0.0 in,Cloudy
2021-01-22,12:00 AM,21 F,12 F,68 %,WNW,15 mph,22 mph,29.75 in,0.0 in,Cloudy
2021-01-23,1:00 AM,21 F,12 F,68 %,W,16 mph,23 mph,29.75 in,0.0 in,Mostly Cloudy
2021-01-23,2:00 AM,21 F,10 F,63 %,WNW,12 mph,18 mph,29.76 in,0.0 in,Mostly Cloudy
2021-01-23,3:00 AM,19 F,10 F,68 %,NNW,10 mph,0 mph,29.80 in,0.0 in,Fair
2021-01-23,4:00 AM,18 F,7 F,63 %,NW,9 mph,0 mph,29.83 in,0.0 in,Fair
2021-01-23,5:00 AM,16 F,9 F,73 %,NW,5 mph,0 mph,29.84 in,0.0 in,Fair
2021-01-23,6:00 AM,16 F,7 F,68 %,NW,7 mph,0 mph,29.87 in,0.0 in,Fair
2021-01-23,7:00 AM,14 F,5 F,67 %,NNW,7 mph,0 mph,29.89 in,0.0 in,Fair
2021-01-23,8:00 AM,14 F,5 F,67 %,NW,7 mph,0 mph,29.93 in,0.0 in,Fair
2021-01-23,9:00 AM,14 F,5 F,67 %,NW,6 mph,0 mph,29.94 in,0.0 in,Fair
2021-01-23,10:00 AM,14 F,7 F,73 %,WNW,10 mph,0 mph,29.96 in,0.0 in,Fair
2021-01-23,11:00 AM,18 F,7 F,63 %,NW,12 mph,0 mph,29.97 in,0.0 in,Fair
2021-01-23,12:00 PM,21 F,9 F,58 %,WNW,13 mph,0 mph,29.99 in,0.0 in,Fair
2021-01-23,1:00 PM,23 F,7 F,50 %,WNW,14 mph,0 mph,29.97 in,0.0 in,Fair
2021-01-23,2:00 PM,25 F,9 F,50 %,W,16 mph,23 mph,29.97 in,0.0 in,Fair
2021-01-23,3:00 PM,25 F,7 F,46 %,WNW,16 mph,24 mph,29.99 in,0.0 in,Fair
2021-01-23,4:00 PM,23 F,5 F,46 %,WNW,18 mph,25 mph,30.01 in,0.0 in,Fair
2021-01-23,5:00 PM,23 F,7 F,50 %,WNW,17 mph,0 mph,30.02 in,0.0 in,Fair
2021-01-23,6:00 PM,23 F,5 F,46 %,NW,13 mph,21 mph,30.03 in,0.0 in,Fair
2021-01-23,7:00 PM,21 F,7 F,54 %,WNW,13 mph,0 mph,30.05 in,0.0 in,Fair
2021-01-23,8:00 PM,21 F,5 F,50 %,W,8 mph,0 mph,30.07 in,0.0 in,Cloudy
2021-01-23,9:00 PM,23 F,5 F,46 %,NW,6 mph,0 mph,30.08 in,0.0 in,Cloudy
2021-01-23,10:00 PM,21 F,7 F,54 %,WNW,8 mph,0 mph,30.08 in,0.0 in,Cloudy
2021-01-23,11:00 PM,21 F,9 F,58 %,W,7 mph,0 mph,30.08 in,0.0 in,Cloudy
2021-01-23,12:00 AM,21 F,9 F,58 %,W,6 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy
2021-01-24,1:00 AM,21 F,10 F,63 %,W,10 mph,0 mph,30.08 in,0.0 in,Cloudy
2021-01-24,2:00 AM,21 F,10 F,63 %,WNW,6 mph,0 mph,30.07 in,0.0 in,Cloudy
2021-01-24,3:00 AM,23 F,12 F,63 %,WNW,8 mph,0 mph,30.07 in,0.0 in,Cloudy
2021-01-24,3:03 AM,23 F,12 F,63 %,W,9 mph,0 mph,30.07 in,0.0 in,Light Snow
2021-01-24,3:33 AM,23 F,12 F,63 %,W,6 mph,0 mph,30.07 in,0.0 in,Cloudy
2021-01-24,3:34 AM,23 F,12 F,63 %,W,6 mph,0 mph,30.07 in,0.0 in,Light Snow
2021-01-24,4:00 AM,23 F,12 F,63 %,W,6 mph,0 mph,30.07 in,0.0 in,Light Snow
2021-01-24,4:01 AM,23 F,12 F,63 %,W,7 mph,0 mph,30.07 in,0.0 in,Cloudy
2021-01-24,4:08 AM,23 F,12 F,63 %,WNW,7 mph,0 mph,30.07 in,0.0 in,Light Snow
2021-01-24,4:19 AM,23 F,12 F,63 %,W,5 mph,0 mph,30.07 in,0.0 in,Cloudy
2021-01-24,5:00 AM,23 F,12 F,63 %,NW,6 mph,0 mph,30.05 in,0.0 in,Mostly Cloudy
2021-01-24,6:00 AM,23 F,14 F,68 %,CALM,0 mph,0 mph,30.05 in,0.0 in,Mostly Cloudy
2021-01-24,7:00 AM,21 F,14 F,74 %,WNW,2 mph,0 mph,30.04 in,0.0 in,Fair
2021-01-24,8:00 AM,23 F,14 F,68 %,WNW,2 mph,0 mph,30.05 in,0.0 in,Mostly Cloudy
2021-01-24,9:00 AM,21 F,14 F,74 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Cloudy
2021-01-24,10:00 AM,25 F,16 F,69 %,VAR,2 mph,0 mph,30.03 in,0.0 in,Cloudy
2021-01-24,11:00 AM,25 F,16 F,69 %,CALM,0 mph,0 mph,30.03 in,0.0 in,Cloudy
2021-01-24,12:00 PM,27 F,16 F,64 %,SSE,3 mph,0 mph,30.02 in,0.0 in,Cloudy
2021-01-24,1:00 PM,27 F,18 F,69 %,S,6 mph,0 mph,30.00 in,0.0 in,Cloudy
2021-01-24,2:00 PM,28 F,14 F,55 %,VAR,2 mph,0 mph,29.96 in,0.0 in,Mostly Cloudy
2021-01-24,3:00 PM,28 F,14 F,55 %,S,3 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2021-01-24,4:00 PM,28 F,14 F,55 %,SSW,3 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy
2021-01-24,5:00 PM,28 F,14 F,55 %,S,5 mph,0 mph,29.94 in,0.0 in,Cloudy
2021-01-24,6:00 PM,27 F,16 F,64 %,S,6 mph,0 mph,29.93 in,0.0 in,Fair
2021-01-24,7:00 PM,27 F,16 F,64 %,ESE,3 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy
2021-01-24,8:00 PM,27 F,16 F,64 %,E,3 mph,0 mph,29.90 in,0.0 in,Cloudy
2021-01-24,9:00 PM,27 F,16 F,64 %,VAR,2 mph,0 mph,29.89 in,0.0 in,Cloudy
2021-01-24,10:00 PM,28 F,18 F,64 %,SSE,5 mph,0 mph,29.88 in,0.0 in,Cloudy
2021-01-24,11:00 PM,28 F,19 F,69 %,SE,6 mph,0 mph,29.87 in,0.0 in,Cloudy
2021-01-24,11:12 PM,28 F,19 F,69 %,SE,6 mph,0 mph,29.87 in,0.0 in,Light Snow
2021-01-24,11:23 PM,28 F,21 F,74 %,SSE,5 mph,0 mph,29.87 in,0.0 in,Cloudy
2021-01-24,11:25 PM,28 F,19 F,69 %,SE,3 mph,0 mph,29.87 in,0.0 in,Light Snow
2021-01-24,11:31 PM,28 F,19 F,69 %,ESE,7 mph,0 mph,29.87 in,0.0 in,Light Snow
2021-01-24,11:38 PM,28 F,19 F,69 %,SE,5 mph,0 mph,29.87 in,0.0 in,Cloudy
2021-01-24,12:00 AM,28 F,19 F,69 %,SSE,6 mph,0 mph,29.88 in,0.0 in,Cloudy
2021-01-24,12:58 AM,28 F,19 F,69 %,SE,6 mph,0 mph,29.87 in,0.0 in,Cloudy
2021-01-25,1:00 AM,28 F,19 F,69 %,SE,6 mph,0 mph,29.87 in,0.0 in,Cloudy
2021-01-25,1:57 AM,28 F,19 F,69 %,SE,3 mph,0 mph,29.84 in,0.0 in,Cloudy
2021-01-25,2:00 AM,28 F,19 F,69 %,SE,5 mph,0 mph,29.84 in,0.0 in,Cloudy
2021-01-25,2:03 AM,28 F,19 F,69 %,SE,2 mph,0 mph,29.84 in,0.0 in,Cloudy
2021-01-25,2:18 AM,28 F,19 F,69 %,SE,3 mph,0 mph,29.84 in,0.0 in,Cloudy
2021-01-25,2:22 AM,28 F,19 F,69 %,ESE,3 mph,0 mph,29.84 in,0.0 in,Cloudy
2021-01-25,3:00 AM,28 F,19 F,69 %,SE,3 mph,0 mph,29.86 in,0.0 in,Cloudy
2021-01-25,4:00 AM,28 F,19 F,69 %,SE,2 mph,0 mph,29.86 in,0.0 in,Cloudy
2021-01-25,5:00 AM,28 F,19 F,69 %,E,2 mph,0 mph,29.84 in,0.0 in,Cloudy
2021-01-25,6:00 AM,28 F,19 F,69 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Cloudy
2021-01-25,7:00 AM,28 F,19 F,69 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Cloudy
2021-01-25,8:00 AM,28 F,21 F,74 %,CALM,0 mph,0 mph,29.86 in,0.0 in,Cloudy
2021-01-25,9:00 AM,28 F,21 F,74 %,CALM,0 mph,0 mph,29.86 in,0.0 in,Cloudy
2021-01-25,10:00 AM,30 F,21 F,69 %,CALM,0 mph,0 mph,29.83 in,0.0 in,Cloudy
2021-01-25,10:54 AM,32 F,21 F,64 %,WSW,6 mph,0 mph,29.87 in,0.0 in,Cloudy
2021-01-25,11:00 AM,32 F,21 F,64 %,W,6 mph,0 mph,29.86 in,0.0 in,Mostly Cloudy
2021-01-25,11:07 AM,32 F,21 F,64 %,WSW,7 mph,0 mph,29.86 in,0.0 in,Partly Cloudy
2021-01-25,12:00 PM,32 F,21 F,64 %,SW,7 mph,0 mph,29.86 in,0.0 in,Fair
2021-01-25,1:00 PM,32 F,21 F,64 %,SSW,6 mph,0 mph,29.82 in,0.0 in,Fair
2021-01-25,2:00 PM,34 F,23 F,65 %,SSW,7 mph,0 mph,29.81 in,0.0 in,Fair
2021-01-25,3:00 PM,34 F,23 F,65 %,S,9 mph,0 mph,29.80 in,0.0 in,Fair
2021-01-25,4:00 PM,34 F,23 F,65 %,S,7 mph,0 mph,29.79 in,0.0 in,Fair
2021-01-25,5:00 PM,32 F,23 F,69 %,S,6 mph,0 mph,29.79 in,0.0 in,Fair
2021-01-25,6:00 PM,32 F,25 F,75 %,VAR,2 mph,0 mph,29.81 in,0.0 in,Fair
2021-01-25,7:00 PM,30 F,25 F,80 %,NE,2 mph,0 mph,29.80 in,0.0 in,Cloudy
2021-01-25,8:00 PM,30 F,27 F,86 %,ENE,6 mph,0 mph,29.80 in,0.0 in,Mostly Cloudy
2021-01-25,9:00 PM,30 F,25 F,80 %,ENE,9 mph,0 mph,29.79 in,0.0 in,Cloudy
2021-01-25,10:00 PM,32 F,27 F,80 %,ENE,9 mph,0 mph,29.76 in,0.0 in,Mostly Cloudy
2021-01-25,11:00 PM,32 F,27 F,80 %,ENE,10 mph,0 mph,29.76 in,0.0 in,Cloudy
2021-01-25,12:00 AM,32 F,27 F,80 %,ENE,10 mph,0 mph,29.76 in,0.0 in,Mostly Cloudy
2021-01-26,1:00 AM,32 F,27 F,80 %,NE,10 mph,0 mph,29.74 in,0.0 in,Mostly Cloudy
2021-01-26,2:00 AM,32 F,27 F,80 %,ENE,10 mph,0 mph,29.73 in,0.0 in,Cloudy
2021-01-26,3:00 AM,32 F,27 F,80 %,NE,13 mph,0 mph,29.71 in,0.0 in,Cloudy
2021-01-26,4:00 AM,32 F,28 F,87 %,ENE,15 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2021-01-26,4:05 AM,32 F,28 F,87 %,ENE,15 mph,21 mph,29.67 in,0.0 in,Mostly Cloudy
2021-01-26,5:00 AM,34 F,28 F,81 %,ENE,14 mph,21 mph,29.66 in,0.0 in,Cloudy
2021-01-26,5:12 AM,34 F,27 F,75 %,E,18 mph,0 mph,29.65 in,0.0 in,Cloudy
2021-01-26,6:00 AM,34 F,28 F,81 %,ENE,21 mph,26 mph,29.61 in,0.0 in,Cloudy / Windy
2021-01-26,7:00 AM,34 F,27 F,75 %,ENE,24 mph,31 mph,29.59 in,0.0 in,Cloudy / Windy
2021-01-26,7:58 AM,32 F,28 F,87 %,NE,21 mph,29 mph,29.59 in,0.0 in,Cloudy / Windy
2021-01-26,8:00 AM,32 F,28 F,87 %,NE,23 mph,29 mph,29.59 in,0.0 in,Cloudy / Windy
2021-01-26,8:20 AM,32 F,27 F,80 %,NE,23 mph,30 mph,29.58 in,0.0 in,Cloudy / Windy
2021-01-26,8:35 AM,32 F,27 F,80 %,NE,25 mph,36 mph,29.57 in,0.0 in,Cloudy / Windy
2021-01-26,8:43 AM,32 F,28 F,87 %,ENE,25 mph,35 mph,29.57 in,0.0 in,Cloudy / Windy
2021-01-26,8:44 AM,32 F,27 F,80 %,ENE,26 mph,35 mph,29.57 in,0.0 in,Cloudy / Windy
2021-01-26,9:00 AM,32 F,28 F,87 %,NE,26 mph,35 mph,29.56 in,0.0 in,Cloudy / Windy
2021-01-26,10:00 AM,32 F,27 F,80 %,ENE,35 mph,43 mph,29.52 in,0.0 in,Cloudy / Windy
2021-01-26,10:12 AM,32 F,27 F,80 %,ENE,29 mph,44 mph,29.52 in,0.0 in,Light Rain / Windy
2021-01-26,10:34 AM,32 F,27 F,80 %,ENE,31 mph,41 mph,29.52 in,0.0 in,Wintry Mix / Windy
2021-01-26,10:40 AM,32 F,27 F,80 %,ENE,26 mph,39 mph,29.52 in,0.0 in,Light Snow / Windy
2021-01-26,10:58 AM,32 F,27 F,80 %,ENE,26 mph,38 mph,29.53 in,0.0 in,Light Snow / Windy
2021-01-26,11:00 AM,32 F,27 F,80 %,ENE,29 mph,38 mph,29.53 in,0.0 in,Light Snow / Windy
2021-01-26,11:07 AM,32 F,28 F,87 %,ENE,28 mph,38 mph,29.54 in,0.0 in,Light Snow / Windy
2021-01-26,11:16 AM,32 F,27 F,80 %,ENE,30 mph,38 mph,29.54 in,0.0 in,Light Snow / Windy
2021-01-26,11:42 AM,30 F,27 F,86 %,ENE,33 mph,41 mph,29.52 in,0.0 in,Light Snow / Windy
2021-01-26,12:00 PM,30 F,28 F,93 %,ENE,32 mph,44 mph,29.52 in,0.0 in,Snow / Windy
2021-01-26,12:08 PM,30 F,28 F,93 %,NE,33 mph,39 mph,29.52 in,0.0 in,Snow / Windy
2021-01-26,12:14 PM,30 F,28 F,93 %,ENE,32 mph,43 mph,29.51 in,0.0 in,Heavy Snow / Windy
2021-01-26,12:43 PM,30 F,28 F,93 %,ENE,30 mph,44 mph,29.49 in,0.0 in,Snow / Windy
2021-01-26,12:45 PM,30 F,28 F,93 %,ENE,30 mph,44 mph,29.47 in,0.0 in,Snow / Windy
2021-01-26,1:00 PM,30 F,28 F,93 %,ENE,32 mph,45 mph,29.47 in,0.0 in,Snow / Windy
2021-01-26,2:00 PM,28 F,27 F,93 %,NE,30 mph,37 mph,29.45 in,0.0 in,Light Snow / Windy
2021-01-26,3:00 PM,30 F,28 F,93 %,ENE,33 mph,43 mph,29.41 in,0.0 in,Snow / Windy
2021-01-26,3:51 PM,30 F,28 F,93 %,ENE,30 mph,39 mph,29.42 in,0.0 in,Heavy Snow / Windy
2021-01-26,3:56 PM,30 F,30 F,100 %,ENE,25 mph,39 mph,29.43 in,0.0 in,Heavy Snow / Windy
2021-01-26,4:00 PM,30 F,30 F,100 %,ENE,26 mph,39 mph,29.43 in,0.0 in,Heavy Snow / Windy
2021-01-26,4:04 PM,30 F,30 F,100 %,ENE,23 mph,35 mph,29.42 in,0.0 in,Snow / Windy
2021-01-26,4:07 PM,32 F,30 F,93 %,ENE,20 mph,35 mph,29.43 in,0.0 in,Light Snow
2021-01-26,4:10 PM,32 F,30 F,93 %,ENE,21 mph,30 mph,29.43 in,0.0 in,Light Snow / Windy
2021-01-26,4:12 PM,32 F,30 F,93 %,ENE,18 mph,29 mph,29.44 in,0.0 in,Light Snow
2021-01-26,4:15 PM,32 F,30 F,93 %,ENE,17 mph,26 mph,29.44 in,0.0 in,Light Snow
2021-01-26,4:20 PM,32 F,30 F,93 %,E,18 mph,25 mph,29.44 in,0.0 in,Light Snow
